,标准差,活动时长,中位数绝对偏差,四分位距,信息熵,最大值,最小值,差值,labels
NTX_1_NRX_2_Subcarrier_15,6.06046729666672,5942.0,2.742720684447387,6.958006366267448,-inf,8.991613698030005,-25.103087478209343,34.09470117623935,
NTX_1_NRX_2_Subcarrier_16,5.2691162054399845,5942.0,2.907109026400586,6.33259587933054,-inf,3.0571197945887736,-29.221969012124326,32.2790888067131,
NTX_1_NRX_2_Subcarrier_17,5.711791529705675,5942.0,3.0495829599757034,6.0546190581074075,-inf,12.148151270608466,-32.33313538055167,44.48128665116013,
NTX_1_NRX_2_Subcarrier_18,5.678978583057285,5942.0,2.9093636262021882,5.82636781078676,-inf,18.692838679279223,-28.91411522929108,47.606953908570304,
NTX_1_NRX_2_Subcarrier_19,4.974021996954944,5942.0,2.251533488224422,5.1348079067923935,-inf,17.53826954071757,-21.183535266055276,38.72180480677285,
NTX_1_NRX_2_Subcarrier_20,4.026222873614026,5942.0,2.2346939517636857,4.540996302156795,-inf,11.789266084711045,-17.657943355495426,29.44720944020647,
NTX_1_NRX_2_Subcarrier_21,4.6132622183764145,5942.0,2.7862807284552598,5.57879284787527,-inf,12.920931161899142,-24.537229132043052,37.45816029394219,
NTX_1_NRX_2_Subcarrier_22,6.398919683419345,5942.0,3.9769628530376515,7.77407350308545,-inf,12.999366013622728,-32.82230808814287,45.821674101765595,
NTX_1_NRX_2_Subcarrier_23,5.8026925664462,5942.0,3.3441366877987,6.632303465384423,-inf,14.217438981168893,-30.525696087152767,44.74313506832166,
NTX_1_NRX_2_Subcarrier_24,5.320911883663457,5942.0,3.0411736067314634,6.7236112191972754,-inf,16.623730728784164,-17.457938608939017,34.081669337723184,
NTX_1_NRX_2_Subcarrier_25,6.458896627934228,5942.0,4.122746111208986,9.669844691504982,-inf,28.74090756836165,-8.933661703244725,37.67456927160637,
NTX_1_NRX_2_Subcarrier_26,8.058303479981564,5942.0,3.651917776867002,9.104313426811345,-inf,38.14244384075045,-11.907956558231751,50.050400398982205,
NTX_1_NRX_2_Subcarrier_27,8.060244014569442,5942.0,2.810840839579962,5.650039507867437,-inf,39.78508267826712,-11.906416804875152,51.69149948314227,
NTX_1_NRX_2_Subcarrier_28,6.5633931567581305,5942.0,3.126804230342586,6.598543848973387,-inf,33.22703303036005,-10.419827047961792,43.646860078321836,
NTX_1_NRX_2_Subcarrier_29,6.090645674208573,5942.0,4.064796527372362,8.643392048909803,-inf,24.200750097977803,-16.146554937424384,40.34730503540219,
NTX_1_NRX_2_Subcarrier_30,5.620424331335194,5942.0,3.6558616478487522,7.816145459006655,-inf,18.21538284352883,-19.57768580964592,37.79306865317475,
NTX_1_NRX_3_Subcarrier_1,6.6822222973588286,5941.0,3.421621006046993,6.854985472196533,-inf,22.786863061451818,-20.421739961278284,43.2086030227301,
NTX_1_NRX_3_Subcarrier_2,8.424144377494855,5941.0,4.58260970494912,11.814888113861251,-inf,29.217266631217935,-22.014386255095452,51.231652886313384,
NTX_1_NRX_3_Subcarrier_3,9.904491266900237,5942.0,5.5682818745554234,15.191774797790657,-inf,29.004542074001435,-26.043310783106243,55.04785285710768,
NTX_1_NRX_3_Subcarrier_4,7.8803770828925135,5942.0,4.831241872645097,10.670359607320997,-inf,20.34660313569782,-26.38635181920832,46.732954954906134,
NTX_1_NRX_3_Subcarrier_5,5.421719291269445,5942.0,3.7027065962666557,7.41585257004885,-inf,20.284917232381808,-15.000174462292382,35.28509169467419,
NTX_1_NRX_3_Subcarrier_6,7.369473012792869,5942.0,5.044165411353584,11.460386869410804,-inf,25.397418340594065,-13.786238764661253,39.18365710525532,
NTX_1_NRX_3_Subcarrier_7,9.502114863886796,5942.0,4.69269074720226,13.241396358739916,-inf,39.393015801512725,-14.125306150677813,53.51832195219054,
NTX_1_NRX_3_Subcarrier_8,10.39958078281969,5942.0,6.619965816360368,15.465988193130876,-inf,42.99713805748567,-8.672127009284262,51.66926506676993,
NTX_1_NRX_3_Subcarrier_9,8.861085243571136,5942.0,5.629215360714669,10.940419272316628,-inf,39.75351742633271,-8.50329893799729,48.25681636432999,
NTX_1_NRX_3_Subcarrier_10,7.241031969888422,5942.0,4.3894204550676035,8.789253271706778,-inf,29.984753169800676,-15.956880748504476,45.94163391830515,
NTX_1_NRX_3_Subcarrier_11,6.720113571679848,5942.0,3.668984765816612,7.3599720596237885,-inf,21.63192406663016,-26.35278399139226,47.98470805802242,
NTX_1_NRX_3_Subcarrier_12,6.202320343372326,5942.0,3.0198777014193094,6.0346404253255805,-inf,14.175696020664907,-33.57079506976753,47.746491090432436,
NTX_1_NRX_3_Subcarrier_13,5.224997713904795,5942.0,3.206311045106741,6.462265346398572,-inf,4.653640680762051,-32.34452590206821,36.998166582830265,
NTX_1_NRX_3_Subcarrier_14,6.352192075919905,5942.0,4.13230282257955,8.40062675739389,-inf,6.982586355905185,-36.693145599062866,43.67573195496805,
NTX_1_NRX_3_Subcarrier_15,6.930088831465346,5942.0,3.9184262939538588,7.826353424654332,-inf,11.044235323703875,-36.55171554292427,47.595950866628144,
NTX_1_NRX_3_Subcarrier_16,7.7852971541751685,5942.0,4.0668441991045245,9.00531875918951,-inf,15.696788648129209,-38.641694644911425,54.33848329304063,
NTX_1_NRX_3_Subcarrier_17,8.617605082672249,5942.0,4.770473930923879,11.582098818706582,-inf,18.929560539678732,-30.48015884028742,49.40971937996615,
NTX_1_NRX_3_Subcarrier_18,9.19542266762914,5942.0,5.056154045043343,13.98179421717101,-inf,23.568789062907456,-28.544680193807594,52.11346925671505,
NTX_1_NRX_3_Subcarrier_19,9.01057424550216,5942.0,4.75353132949683,13.886537634105666,-inf,25.49963761072749,-23.486800534230067,48.98643814495756,
NTX_1_NRX_3_Subcarrier_20,7.3115878304001045,5942.0,4.473485885744173,9.764899665230093,-inf,29.18654758010924,-21.18409222757721,50.37063980768645,
NTX_1_NRX_3_Subcarrier_21,5.827311451670405,5942.0,3.3973252701453847,6.740683956829419,-inf,24.57575479606794,-21.455859450985916,46.03161424705385,
NTX_1_NRX_3_Subcarrier_22,6.984360931144785,5942.0,4.621645300370304,9.610335166319743,-inf,18.24614836366559,-23.881218243148446,42.127366606814036,
NTX_1_NRX_3_Subcarrier_23,9.542561666501198,5942.0,5.729585734744832,15.276935996766241,-inf,30.836758942895774,-16.485172274547946,47.32193121744372,
NTX_1_NRX_3_Subcarrier_24,11.42916339528331,5942.0,5.912679795197803,17.619172517447588,-inf,42.48149205571844,-11.866769007786228,54.348261063504665,
NTX_1_NRX_3_Subcarrier_25,9.862083105087281,5942.0,5.195720430404391,13.552624788477921,-inf,48.76718997768556,-5.956368889094573,54.72355886678014,
NTX_1_NRX_3_Subcarrier_26,6.719352593675658,5942.0,3.308992896566206,7.122602123957304,-inf,39.83666989611865,-7.793286879220593,47.629956775339245,
NTX_1_NRX_3_Subcarrier_27,5.439235094400006,5942.0,2.901105345374541,6.080253224646222,-inf,27.224951450896626,-12.392170103350738,39.61712155424736,
NTX_1_NRX_3_Subcarrier_28,5.749070030024314,5942.0,3.238199753243673,6.824933545943938,-inf,19.129357434547728,-24.074530055612975,43.2038874901607,
NTX_1_NRX_3_Subcarrier_29,5.999881094932806,5942.0,3.381619216229481,6.760628264684298,-inf,12.146693978569768,-31.999562521296713,44.14625649986648,
NTX_1_NRX_3_Subcarrier_30,5.197270894835604,5942.0,2.992285574443402,5.989268838259315,-inf,6.2488705853229884,-31.400982216797072,37.64985280212006,
NTX_2_NRX_1_Subcarrier_1,4.971796164665729,5942.0,2.3070581318198293,4.619103951868333,-inf,13.169576816122047,-20.316511259748257,33.486088075870306,
NTX_2_NRX_1_Subcarrier_2,6.472273901047195,5942.0,3.3750908738994716,6.8677677430674855,-inf,17.668666085128745,-24.622787937249296,42.29145402237804,
NTX_2_NRX_1_Subcarrier_3,7.015256866639933,5942.0,3.7468227282542186,7.7101350998407465,-inf,27.313469914225564,-27.433584691462762,54.74705460568833,
NTX_2_NRX_1_Subcarrier_4,7.466682449212983,5942.0,3.62786627173979,7.5779661337004915,-inf,32.58902046354771,-26.272844876778613,58.861865340326325,
NTX_2_NRX_1_Subcarrier_5,7.5824759719459465,5942.0,3.203695260533652,6.487639900114539,-inf,42.64408249277945,-25.73051217055928,68.37459466333873,
NTX_2_NRX_1_Subcarrier_6,6.765962094691448,5942.0,2.8904301891816315,5.727841733423922,-inf,37.02203709731705,-20.772226719465554,57.7942638167826,
NTX_2_NRX_1_Subcarrier_7,5.719228324376248,5942.0,2.301755528558317,4.523853898508772,-inf,20.88091842561552,-20.530679390822094,41.41159781643761,
NTX_2_NRX_1_Subcarrier_8,5.568476273303872,5942.0,2.4005232870750457,4.795703633391771,-inf,13.769825934408912,-28.87412248568641,42.64394842009532,
NTX_2_NRX_1_Subcarrier_9,6.341593515480737,5942.0,2.543609849608115,5.065085504648775,-inf,18.461105504242123,-32.05227885306672,50.51338435730884,
NTX_2_NRX_1_Subcarrier_10,6.676185176821568,5942.0,3.0430837972792597,6.081181796333817,-inf,21.51494802125209,-24.150450000472006,45.665398021724094,
NTX_2_NRX_1_Subcarrier_11,6.8225287294471215,5942.0,3.0576425035379433,6.221845594515917,-inf,24.41749725984699,-29.914809375579154,54.33230663542614,
NTX_2_NRX_1_Subcarrier_12,6.774445668335027,5942.0,3.251263430081702,6.818491539153422,-inf,23.380787485410533,-27.223607319422168,50.6043948048327,
NTX_2_NRX_1_Subcarrier_13,6.892641629311864,5942.0,3.32944970720493,7.041482301092432,-inf,26.81625536423347,-22.95688438742698,49.77313975166045,
NTX_2_NRX_1_Subcarrier_14,6.379302518291826,5942.0,2.900288021417879,6.271437972115248,-inf,25.773996735362047,-21.67445456861163,47.44845130397368,
NTX_2_NRX_1_Subcarrier_15,5.796978946821563,5942.0,2.578744920750104,5.786282366132318,-inf,21.324545018645832,-27.155430713326567,48.4799757319724,
NTX_2_NRX_1_Subcarrier_16,5.33600043738204,5942.0,1.9845774828456153,4.167388465405812,-inf,13.723104786908586,-23.643869582426888,37.36697436933547,
NTX_2_NRX_1_Subcarrier_17,6.349968463991731,5942.0,2.57092953976384,6.188977368923743,-inf,21.821704441907887,-24.192788302298496,46.01449274420638,
NTX_2_NRX_1_Subcarrier_18,7.28802359643821,5942.0,3.67831803968293,8.225024763808062,-inf,26.06647594543848,-18.74580332687498,44.81227927231346,
NTX_2_NRX_1_Subcarrier_19,7.207390322464051,5942.0,4.408731675104892,9.089966785046267,-inf,31.49367182044695,-18.559431788185467,50.05310360863241,
NTX_2_NRX_1_Subcarrier_20,6.618090512749943,5942.0,3.881593704280748,8.266646585000055,-inf,31.328515656617242,-17.506503216513497,48.835018873130736,
NTX_2_NRX_1_Subcarrier_21,6.161835543674745,5942.0,3.380705415115494,6.750222844137774,-inf,33.54046276471074,-16.650456768610848,50.19091953332159,
NTX_2_NRX_1_Subcarrier_22,6.225857386822357,5942.0,3.163125101637397,6.403095843772257,-inf,26.312266239281286,-21.275122188513834,47.58738842779512,
NTX_2_NRX_1_Subcarrier_23,6.328433291379172,5942.0,2.713532774251637,6.623770697012839,-inf,18.111277205332183,-20.27664056295186,38.38791776828404,
NTX_2_NRX_1_Subcarrier_24,6.643247381076797,5942.0,3.3345540783406733,6.813484204844848,-inf,21.018376090940905,-30.31857429152445,51.33695038246535,
NTX_2_NRX_1_Subcarrier_25,6.707859263340469,5942.0,3.28447053939985,6.549285733566237,-inf,22.192883643447622,-31.37948728803609,53.57237093148371,
NTX_2_NRX_1_Subcarrier_26,7.378115461646496,5942.0,3.693640197588942,7.227007880257992,-inf,26.029904088462946,-28.358778304746835,54.38868239320978,
NTX_2_NRX_1_Subcarrier_27,8.2797615699827,5942.0,3.654674418808239,7.166824155292703,-inf,33.27021074487049,-31.052942338912207,64.3231530837827,
NTX_2_NRX_1_Subcarrier_28,7.884513114734645,5942.0,3.3171439298157437,6.70106979799832,-inf,31.8611377549205,-29.264713918240375,61.125851673160874,
NTX_2_NRX_1_Subcarrier_29,6.853795503886138,5942.0,2.792126334274932,5.741633790436511,-inf,31.55795053706811,-24.964339524903465,56.522290061971574,
