标准差,活动时长,中位数绝对偏差,四分位距,信息熵,最大值,最小值,差值,labels
5.552384599220026,5988,3.3678691213199983,7.705584991541542,8.684597904545207,56.41906061657132,15.545407377050479,40.87365323952084,dunqi
5.143160288403942,5988,3.5241347164414503,7.097831035224701,8.667526302730908,38.13468380340821,2.306624524987773,35.82805927842043,dunqi
4.6978083612278905,5988,3.3417925728861917,6.391771647698388,8.647454063526249,31.924530785395774,0.5594615198430077,31.365069265552766,dunqi
3.8393579560207405,5988,2.5140548172974153,5.123160992589758,8.65716735118386,34.95056182437071,0.791227545891372,34.159334278479335,dunqi
4.486057965283631,5988,3.136579234315203,6.27647123415894,8.67743624559688,47.21365389865177,7.912048220461718,39.30160567819005,dunqi
4.687680702190291,5988,3.0045663693552846,6.040708622318455,8.685421755381176,54.865425458350614,16.465007503964014,38.4004179543866,dunqi
4.630914738319967,5988,2.6554425734738523,5.268789069430895,8.687753898350833,61.89998660808216,19.59098383309681,42.309002774985345,dunqi
4.094985558787948,5988,1.854636626201195,3.7351605801935257,8.68829147965949,57.38334595012286,17.524097246569905,39.85924870355295,dunqi
3.2095953032301234,5988,1.0755570414656166,2.165807371295056,8.688019012695392,47.06791246726484,13.262927534957017,33.804984932307825,dunqi
2.54426240077223,5988,1.4029250762948973,2.790226047833155,8.687537457651151,31.87838908698393,9.019606994794483,22.858782092189447,dunqi
2.8151046030170725,5988,1.4612177583197017,2.8811989888637157,8.689269637106936,33.30311530798269,5.157234136920908,28.145881171061777,dunqi
3.4034655172983275,5988,1.5692525746174049,3.4905911950336588,8.692251562817336,47.50770150552044,21.597469467492434,25.910232038028003,dunqi
4.4220348614353036,5988,1.8267815356425352,4.470510016305525,8.692634069318707,65.78330932425919,28.90529573252632,36.87801359173287,dunqi
5.3815708536013735,5988,2.0512887139054143,5.329738363102571,8.692332037263405,76.87529759100804,33.589365106438294,43.28593248456974,dunqi
6.148792997762986,5988,2.492406670767327,6.238789457613059,8.691634143784684,92.83882743399191,35.23023048672941,57.6085969472625,dunqi
5.799363766236179,5988,2.918721598994182,6.3099985998794,8.690287670916407,75.33769638402713,28.52963978368884,46.80805660033829,dunqi
5.2919253836620195,5988,3.1435165911205054,6.228004171510861,8.687189727778296,62.82779297422342,19.293314190276785,43.53447878394664,dunqi
4.522171884136009,5988,2.6673087453435116,5.259177209331803,8.683802852043602,46.551280212809495,12.88147405125018,33.669806161559315,dunqi
3.029409262217113,5988,2.091305147923638,4.050529855663616,8.692910192700204,51.482743227009095,20.417633480808195,31.0651097462009,dunqi
3.767497734376146,5988,2.53637438018535,5.123312252418643,8.689652442376126,53.60567609132049,18.01380933870889,35.5918667526116,dunqi
3.810367786398864,5988,2.0600828947980183,4.449552018620238,8.688399423770212,51.11409312908719,11.31192612133747,39.802167007749716,dunqi
3.312362178077648,5988,1.6644872334284138,3.6488876868947315,8.693199041986258,54.796888789429794,22.484619950249215,32.312268839180575,dunqi
3.3009043596033525,5988,1.7007662506171393,3.489323448426653,8.695199773552273,62.92570624172951,30.845314700215166,32.080391541514345,dunqi
3.417040778044079,5988,2.0875118003522672,4.158650921193789,8.695772594369387,71.20043596084835,42.01143431134817,29.189001649500184,dunqi
3.403442780923475,5988,2.5804462155140513,5.111834372691945,8.696005954804212,75.55467231077104,51.5358646329484,24.018807677822636,dunqi
3.4581097983558204,5988,2.639158028049412,5.3642825189660925,8.695910928656643,75.56057976308851,47.395375277275974,28.165204485812538,dunqi
3.635678673913409,5988,2.53422392674371,5.330159811108722,8.695292785435296,69.35069820138557,37.1892939577849,32.16140424360067,dunqi
3.9372571392307205,5988,2.388833414119137,4.791371659580697,8.693507058774033,60.29375772929983,23.367137463880447,36.92662026541938,dunqi
4.440647044937996,5988,1.9830794247275705,4.015083958220686,8.688480971256254,51.63140848039946,13.43689789374925,38.19451058665021,dunqi
5.057599235648568,5988,2.6390712315854365,5.499011405970293,8.67178682263092,40.53476359834057,0.5594254197592344,39.97533817858133,dunqi
4.830337341261863,5985,2.779444725583353,5.614210600459474,8.646465587990093,37.85336885429823,0.0,37.85336885429823,dunqi
4.499465100463515,5988,2.698681174799403,5.493338749786892,8.650450613268603,38.89157552365188,0.5593616694513069,38.332213854200575,dunqi
4.476427971314231,5988,3.2123036511019443,6.2411023072500615,8.662730008555087,37.079650439643686,1.76892074168188,35.310729697961804,dunqi
4.282306895185139,5988,2.7516414668070706,6.323585873457404,8.679771465341712,36.78436323802416,7.525843217304332,29.258520020719832,dunqi
3.904185246245976,5988,2.516873904406882,5.190118701652402,8.688136277191056,47.382199763715164,11.760172993285346,35.62202677042982,dunqi
3.5926804733635094,5988,1.936909397575704,3.9026117640575144,8.6915627232519,53.36799555257176,19.149402667726008,34.218592884845755,dunqi
3.5430644006480585,5988,1.8891035778774672,4.152240641766575,8.692585311987475,58.76148894715509,23.016682507906275,35.74480643924881,dunqi
3.3617707451257024,5988,1.6901598072782207,3.8042950610507518,8.693480509422855,56.394920094136246,25.61443156693909,30.780488527197157,dunqi
3.226798423104658,5988,2.077836643982817,4.216203406698455,8.694532509906857,56.712524513593785,28.521246522316044,28.19127799127774,dunqi
3.4172187135869283,5988,2.618457127402877,5.472882514072609,8.695006440358984,60.8343291428393,36.785725532161436,24.048603610677866,dunqi
3.883377787163139,5988,2.656875252516162,5.982297963497658,8.695311540662694,69.59627609655273,47.08208356422708,22.51419253232565,dunqi
4.0266210930077815,5988,2.841716383520769,6.503849525171049,8.695622146599803,77.50756245231982,50.63104234293417,26.876520109385645,dunqi
3.907913216917795,5988,3.075165229832031,6.086521385547172,8.695808608526647,80.80989372780338,49.683124448552846,31.12676927925054,dunqi
4.340943244236046,5988,2.2945054526546045,4.776430935750852,8.695199330303968,81.25697771334671,43.11541638308478,38.141561330261936,dunqi
4.965958892526373,5988,2.6575157542131578,5.3916969531247645,8.693458863933586,74.34976135225692,30.39226529019099,43.95749606206593,dunqi
4.96136770675016,5988,2.8055424913593825,5.741988718037831,8.688436188702864,59.25815605881972,14.118528032229422,45.1396280265903,dunqi
4.454597464471727,5988,2.285358570132468,4.701779894359504,8.670440568268575,38.090786608676815,1.5821458693684858,36.508640739308326,dunqi
3.346868591868139,5988,1.5803196135061306,3.2546847450012457,8.659053115510641,27.87054129623903,1.250861559963863,26.619679736275167,dunqi
5.653682342601094,5988,2.7062142650774614,5.674413644805112,8.631870527420297,33.270549407657604,0.5595777048281381,32.71097170282947,dunqi
7.442107966442203,5988,3.3163107024383294,7.0752792467723715,8.643307497499634,40.05486291215695,0.7913425343282536,39.2635203778287,dunqi
7.765055237541692,5988,3.456001022216199,7.128466462735162,8.658109795115188,45.876782469027255,1.1190801697027708,44.757702299324485,dunqi
7.529569887554807,5988,3.242004341744213,7.2065634835638015,8.666103058761495,50.289090745169794,0.7913481747259157,49.497742570443876,dunqi
6.876337017396286,5988,3.035341332892875,6.884413683010802,8.671279902213278,46.53962868383231,3.9567204943645944,42.582908189467716,dunqi
5.6954002578177985,5988,2.6352124658002687,6.0734181645812875,8.673919653332359,38.21626634905369,5.159070044864521,33.05719630418917,dunqi
3.8726236554708136,5988,2.0914599163678,4.500137283034192,8.6794167350533,30.43763311793366,5.158958358506738,25.278674759426924,dunqi
2.4198115420678223,5988,1.3165644771816432,2.733006143935608,8.681988458650002,23.11006396425435,3.9566159435414128,19.15344802071294,dunqi
4.140451996366816,5988,2.049781589581185,5.124762831152359,8.588017903251762,21.44607735741569,0.5595131142804288,20.88656424313526,dunqi
6.007307664266321,5973,2.6561177937059104,6.708225297346076,8.402203577225494,28.556652343089063,0.0,28.556652343089063,dunqi
5.868695473532558,5987,1.523673355435069,5.1437560143338965,8.568176262318646,38.931471565538466,0.0,38.931471565538466,dunqi
5.969084692157886,5988,1.9018137550837961,5.636759231086321,8.57510701164491,44.373764317711036,1.2511065016943255,43.12265781601671,dunqi
6.1595021421911085,5987,2.2162471956271017,6.422411740659509,8.50839956705187,44.96069943761629,0.0,44.96069943761629,dunqi
4.95232090324864,5988,1.6390466386207885,4.7739516412810605,8.516608857353694,40.19807991631474,0.5595499192347049,39.638529997080035,dunqi
3.906406270760349,5988,1.325960713332908,2.9000433724083035,8.597341111796986,35.047564969878955,0.5595566731370702,34.48800829674188,dunqi
4.670881712670344,5988,2.5768030352312667,6.229728905086029,8.610869919836155,30.130855113094693,0.5595415584845511,29.571313554610143,dunqi
5.852738736452028,5988,3.052939746991326,8.094638345278552,8.643891970929483,36.45020860918277,0.7913535644211243,35.65885504476165,dunqi
6.604660742332348,5988,3.2929464976127107,8.347914719096032,8.657878946036913,46.30266818084151,2.2382979066767215,44.06437027416479,dunqi
7.011680852980559,5988,3.4209595015857985,8.236533913616881,8.665711878792305,55.43179628152785,2.017566609283375,53.414229672244474,dunqi
6.893154746479574,5988,3.7733734851885785,7.806374354351092,8.669774712792643,55.83716481341313,0.7913514268399081,55.04581338657322,dunqi
6.300435991569394,5988,3.787621975291847,7.6430732706607785,8.672024066230488,51.13858242771782,1.6787136294189315,49.45986879829889,dunqi
5.467880856922053,5988,3.2804173377586423,6.380638040593901,8.669777393434318,40.715236711035836,2.5024155317607146,38.212821179275124,dunqi
4.79022592163425,5988,2.7974681368458185,5.596558907728692,8.660722404778292,30.403034071455913,2.8531751790642947,27.54985889239162,dunqi
3.8894212041107257,5987,2.3045452356453944,6.047630326925345,8.636113801765195,25.202984119239947,0.0,25.202984119239947,dunqi
4.829872269256106,5985,3.952876352372753,8.950073248672684,8.498350981637488,24.97888607076149,0.0,24.97888607076149,dunqi
5.154183610167967,5988,3.181159143486762,7.0813647833103275,8.593228947201807,36.001944327185406,1.5825309923239539,34.41941333486145,dunqi
6.049534177985194,5988,1.8600944279696456,6.869908511149628,8.616151538277979,49.53884526262,4.510583454045463,45.02826180857454,dunqi
6.10973198633685,5988,3.037094801319715,6.884934266704471,8.60584498007113,49.265349221093274,4.261108331383129,45.00424088971015,dunqi
5.500928361351552,5988,3.2736562404605936,7.4847435397444055,8.581774868775167,41.26629955534036,0.5595755378817274,40.70672401745863,dunqi
4.2105767246669,5988,2.780900944800587,5.699585157373293,8.603581930500557,32.71169754322487,0.5595241806891974,32.15217336253568,dunqi
4.468374935267329,5988,2.695136838625057,5.592747123708847,8.690876414003979,63.30263595675802,22.5212429122787,40.781393044479316,dunqi
5.386452225650867,5988,3.2526207242833536,7.090837967310897,8.688271236142922,63.352860575730794,20.889643560112294,42.4632170156185,dunqi
5.574142414211606,5988,3.7009395908105525,7.494292917523353,8.68128763500954,51.686487664400886,11.020451984847861,40.666035679553026,dunqi
5.117067574969754,5988,3.3210756085930893,6.66364475791563,8.666664130765085,41.15215859995723,6.32976102413724,34.82239757581999,dunqi
4.4023045872025675,5988,2.559014924090256,5.1149085225588635,8.672918596853819,41.348709074031795,2.7973118990437773,38.55139717498802,dunqi
4.396068676059432,5988,2.4250119188975283,4.900650139178232,8.684616224726792,51.13009207796366,11.328449574781859,39.8016425031818,dunqi
4.259893450509981,5988,1.9432013366496932,3.9164591149123993,8.689844837756798,57.92111254405692,18.873090911404038,39.048021632652876,dunqi
4.099295111638594,5988,1.6025159955354233,3.3149927576991587,8.691155814776081,63.61491416300429,21.26708692891258,42.34782723409171,dunqi
3.8845990113097657,5988,1.687064605634852,3.613768376623625,8.690220251529857,56.77588678270372,17.877768195077273,38.89811858762645,dunqi
3.333476700358805,5988,1.5641639267553575,3.1667206397038186,8.68672953597088,44.5295429935038,11.105058178871639,33.424484814632166,dunqi
2.5807767343005206,5988,1.4761403602287029,2.8410797087685022,8.677023697873755,29.97775185020636,2.2374285139737267,27.740323336232635,dunqi
2.4762304945467446,5988,1.1823019828145167,2.4734402924871297,8.688872592485732,29.653782464527463,5.157420653060416,24.496361811467047,dunqi
2.9844905758407876,5988,1.43786782273191,2.876557952112101,8.693090097411254,44.03307059340781,21.377667162086553,22.655403431321254,dunqi
3.7714582221203434,5988,1.8775744790720417,3.6516493940851973,8.693834495457825,63.87938856984232,31.89625737049142,31.9831311993509,dunqi
4.112137144419747,5988,2.141113912010031,4.292674514475422,8.693705804984614,68.65522378075276,33.36874971723441,35.286474063518355,dunqi
4.873062053524897,5988,2.769196748671657,5.438002361114968,8.692958674707715,73.33161209416012,35.03918135223667,38.292430741923454,dunqi
5.4233730986842605,5988,3.229982285013609,6.567805820270685,8.69139198243471,73.66523835489659,31.30315441563102,42.36208393926557,dunqi
5.543138476072631,5988,3.4456872516185975,6.8950005692971175,8.688786441606728,69.28104826995043,24.77716610361996,44.50388216633047,dunqi
5.4372565116786795,5988,3.3909678179781757,6.991703807924626,8.681728230892109,52.233852232793744,13.29838351351437,38.93546871927937,dunqi
5.035861680303626,5988,3.0211957702339234,6.3562028159819235,8.659940197912455,38.85107908517025,1.5824515405883888,37.26862754458186,dunqi
3.8272559431192494,5988,2.2502103178606587,4.640817573865089,8.644154778035892,35.62903720508414,0.559459539852898,35.06957766523124,dunqi
4.5463769753001255,5988,3.1342713021044677,6.292230583412909,8.671288322426596,47.9680935874242,4.779924523782691,43.18816906364151,dunqi
4.979677814835889,5988,3.3074195780792923,6.564358653382914,8.68282239778684,57.28538121555647,13.817540907573223,43.467840307983245,dunqi
5.090835610209892,5988,2.9021885269602308,5.8224869545506905,8.686991880552707,65.39819080387531,19.57460448613475,45.82358631774056,dunqi
4.546641902009126,5988,2.1657679375354366,4.398961037776278,8.688620023550659,64.83061480376692,19.42197548754277,45.40863931622415,dunqi
3.7263597283725836,5988,1.411014635344337,2.84475883041441,8.68955542648879,58.11808423291779,17.379818518400892,40.7382657145169,dunqi
3.062422482529029,5988,1.647217824779844,3.2999132918512615,8.688527370105755,40.810425523627586,11.188301194845085,29.6221243287825,dunqi
2.9661830916446785,5988,1.5520763209065649,3.0878311698251686,8.687569218016389,33.63880792856011,3.0124162764667157,30.626391652093396,dunqi
2.949083551934326,5988,1.4422992934515566,3.190043694262666,8.692042733986359,40.38829089326499,17.015177433089175,23.373113460175812,dunqi
2.9941524676819955,5988,1.285613031940855,3.0876200202303536,8.692680973932527,44.05767726207227,20.018740456050026,24.038936806022242,dunqi
3.3968163570638774,5988,1.9443623873089981,4.293116451449222,8.672230845939836,29.852675171825812,4.812257579254173,25.04041759257164,dunqi
3.5041283321309353,5986,1.6104786311167771,3.7541744689342442,8.609800843592598,30.27353329835607,0.0,30.27353329835607,dunqi
4.634567658214659,5988,2.2920631973842376,4.509915235742408,8.673908244493308,47.25292872067881,0.5593744413644018,46.693554279314405,dunqi
4.506743905638033,5988,2.5966698407703657,5.089668913030696,8.687780562890191,57.03391170342781,12.07513484451911,44.958776858908706,dunqi
4.203795490420936,5988,2.484464875040242,5.039468902841804,8.690784474926337,56.31855808950087,18.7963442595749,37.52221382992597,dunqi
3.99880064976777,5988,2.534567266957911,5.085200445492216,8.690468371953923,55.61573577324384,15.360085683103206,40.255650090140634,dunqi
3.4867195348287554,5988,2.2024035761921414,4.429303318272858,8.690380564577925,52.62962006164869,16.26033384959883,36.36928621204986,dunqi
3.242864195360948,5988,1.7513930794639858,3.689679521479558,8.690804999642019,50.05078926639586,13.849281499988885,36.201507766406976,dunqi
3.0718610418604277,5988,1.606925409301848,3.421769312828019,8.693547444582013,52.56012319646288,21.30010309891371,31.260020097549173,dunqi
3.233744342431005,5988,1.891118643569289,3.7901965907230064,8.694788101675728,58.784082718014254,27.13451397914134,31.649568738872915,dunqi
3.2741679394565857,5988,2.298836817065755,4.624899946338488,8.695537175362244,65.33793154825055,37.54517617232026,27.79275537593029,dunqi
3.419005415969797,5988,2.777985601990654,5.567486680282947,8.695707739880707,69.23047860251462,46.70177683515844,22.528701767356182,dunqi
3.4568482473399103,5988,2.5573926859974883,5.436545203004016,8.695792001814546,71.58210762338594,47.51044899684362,24.071658626542316,dunqi
3.448271052938092,5988,2.507547667822813,5.187523133507426,8.695674742640442,72.39852117969576,41.02487813486349,31.37364304483227,dunqi
3.521319050291816,5988,2.5265264452850786,4.848730443098219,8.695423844544491,70.52223941251737,38.05510151345297,32.4671378990644,dunqi
3.998097325242195,5988,1.9714944612413028,4.050627788415582,8.694009459131633,64.68232165713648,28.666410322328673,36.01591133480781,dunqi
4.660545848662087,5988,2.464743788249258,4.872509111126718,8.68963618140476,56.27627987220395,18.039969917408573,38.236309954795374,dunqi
5.115062504643719,5988,3.0085932609058688,6.370270617675821,8.677951772488093,45.5213021449781,6.523184142236394,38.998118002741705,dunqi
4.521787821564296,5988,2.5376452494524964,5.1472365689415,8.64920993624312,33.56135516179116,0.5593190241741516,33.00203613761701,dunqi
4.641306493059807,5986,3.2446405791792508,6.513761359899453,8.61226622248762,34.05428752456969,0.0,34.05428752456969,dunqi
4.848796089675066,5988,3.1407578559582525,7.0675480456088735,8.668594043449245,35.90284257632055,4.368717873037701,31.53412470328285,dunqi
4.360401411341161,5988,2.7266430119933354,5.4491700717423335,8.686238180818858,48.6398812279291,8.949257665051395,39.690623562877704,dunqi
4.096326368370263,5988,2.0885971689685974,4.391188310854957,8.690664950826973,56.576302524467586,18.150071544634503,38.42623097983308,dunqi
4.006421694962728,5988,2.3389708240170535,4.807075638663328,8.69138692473662,60.64441107540237,22.463175547869692,38.18123552753268,dunqi
3.678361642584282,5988,1.9769484665315424,4.092405235877656,8.692338421495435,59.10770699874205,23.89605705622905,35.211649942513006,dunqi
3.5779680858035237,5988,2.119371794678557,4.269654333437188,8.693311284422084,55.878988916819615,24.058310948081356,31.82067796873826,dunqi
4.080368539712187,5988,3.0634636869048677,6.272692007636643,8.69392803770147,63.20315172043712,32.67282680374169,30.530324916695427,dunqi
4.361532270471545,5988,2.8953046532842457,6.899166828746367,8.694281485626227,66.1065956641116,41.294207159553665,24.81238850455793,dunqi
4.049377909461683,5988,2.8289763271192783,6.535595521652837,8.694926207256938,66.29519467946834,43.51267661028627,22.782518069182068,dunqi
3.5384310034220783,5988,2.6671683466613594,5.803630367727678,8.695185638475657,61.15071071743318,39.227866276344045,21.922844441089133,dunqi
6.089001991507166,5988,2.0991445284227677,6.823994349112703,8.581914075039613,37.088041465456165,2.0175544364269307,35.07048702902924,dunqi
6.572734068390879,5988,2.1611009043422524,6.964440417132407,8.580356330725367,42.909235944624456,2.8531384425851205,40.056097502039336,dunqi
5.57861636961313,5988,2.1377483972871376,6.360545310646186,8.602635621923817,41.96508105575886,2.50223518134406,39.462845874414796,dunqi
4.346057313667385,5988,1.818509493016652,3.8354160600745644,8.643012748639933,38.292819161818855,0.7913479402660534,37.501471221552805,dunqi
5.392642705158531,5986,3.076177340315696,6.1163003034885115,8.62747237723601,37.58430214546098,0.0,37.58430214546098,dunqi
7.043997469747767,5988,3.9247464165433286,7.775330945406196,8.626084576942874,39.83434359859591,0.55955032554191,39.274793273053994,dunqi
7.466289702118752,5988,3.809335452194574,7.273933952685901,8.64668885425813,43.89061275224482,0.5595545293801378,43.331058222864684,dunqi
7.720848166409379,5988,3.6423629389277927,7.076887287216913,8.659320680875627,49.7966361785266,0.7913591915637301,49.00527698696287,dunqi
7.247610030119899,5988,3.241718068858738,7.003430068540766,8.667630962761233,51.336614654593795,0.7913617976862604,50.54525285690754,dunqi
6.400071295199462,5988,2.931574322617422,6.3590288533194155,8.67187351104295,46.891693084598074,2.01760457515444,44.87408850944364,dunqi
5.410587822921138,5988,2.661622358608904,5.523126482894515,8.672440613304246,38.792745296350965,4.035193367363873,34.75755192898709,dunqi
4.073032097141934,5988,2.0082192548692124,4.0239757660398645,8.671512394140631,27.982549118535577,2.8532940273415943,25.129255091193983,dunqi
2.638609762229398,5988,1.5881639515650328,3.479756128706649,8.670290507264568,21.764438362661437,1.769321694778169,19.995116667883266,dunqi
4.706375642414035,5972,4.620311511213991,7.912878230423246,8.459592847084313,19.576203161838404,0.0,19.576203161838404,dunqi
5.2443341018863,5986,4.473262386738273,7.7784876861950085,8.470478766747469,24.291314219111104,0.0,24.291314219111104,dunqi
5.220731735589438,5988,1.9122773283020953,5.203460415498894,8.61153640539062,37.55135886446059,3.013342308523943,34.53801655593664,dunqi
5.677421482811193,5988,1.8174433074883112,5.137490515878731,8.62978337980319,47.09277786474545,1.2511303031057517,45.8416475616397,dunqi
6.199115398701236,5988,2.6324766102850914,6.109205439702762,8.611226146184446,51.71653883948007,0.7912757182308396,50.92526312124923,dunqi
6.373969926922345,5988,3.58211503381075,7.157717051159649,8.533239181381076,46.57958830448876,0.559518202094607,46.02007010239415,dunqi
4.579476990214844,5988,2.2290124303920926,4.756482071350776,8.564275999603037,37.19563169489032,0.5595013615504066,36.636130333339906,dunqi
4.332258874726752,5987,2.0735285123534988,5.7074067869081935,8.611904094156273,28.27693274331068,0.0,28.27693274331068,dunqi
5.898105847209177,5988,3.0648600662485457,8.031676536320795,8.631541828640792,36.28235149341663,0.7913475003184185,35.49100399309821,dunqi
6.973402188486256,5987,3.6383174939772758,9.290986018078968,8.65135487295516,47.16339347828029,0.0,47.16339347828029,dunqi
7.585894402312727,5988,4.064120089518447,9.660758891827637,8.661428141487107,57.36827621839059,1.1191536421604977,56.24912257623009,dunqi
7.451053873420636,5988,4.461349800068602,9.772357015955247,8.667500536606266,59.3108735916389,0.5595769434888327,58.75129664815007,dunqi
6.94500541050964,5988,4.795825976102586,9.628279923299104,8.669707933555037,55.60981499676221,1.7695415937522565,53.84027340300995,dunqi
6.111656681195574,5988,4.193593392708475,8.282519112597491,8.668066648135584,48.25634914115107,0.7913623660772274,47.46498677507384,dunqi
4.533643376154062,5988,3.0126543469020994,6.1468470914233695,8.659522158063215,32.14339296147005,1.2512449359997475,30.892148025470302,dunqi
3.476493282895843,5986,2.009991290072525,4.521893001201954,8.609490555630128,19.519647186893348,0.0,19.519647186893348,dunqi
2.391178184388665,5985,1.498034694627005,3.691124732938681,8.599598637252377,16.636638787738715,0.0,16.636638787738715,dunqi
1.6742517935531467,5986,0.8568060402095621,1.8392953257773739,8.626540564152066,16.223681465455275,0.0,16.223681465455275,dunqi
2.7092877244851508,5988,1.5537002898506298,3.109602291307894,8.686947119036704,29.664646311850635,8.391674298183554,21.27297201366708,dunqi
3.447813574839314,5988,1.3793075865123257,2.7341441704123355,8.692824337532468,52.528701530012654,24.02528004675423,28.503421483258425,dunqi
4.459816349556683,5988,2.2419813308942693,4.396689674230878,8.693386122205307,70.46405899208828,33.643302174824434,36.82075681726385,dunqi
